article_id,ticker,published_at,date,source_name,author,title,description,content,content_truncated,url,sentiment_score,sentiment_label,Open,High,Low,Close,Volume,Return_1D,MA_5,MA_21,MA_126,MA_252,Volatility_21
628,GOOGL,2026-03-31T16:32:00Z,2026-03-31,MarketBeat,"Ryan Hasson, MarketBeat",5 Cloud and AI Infrastructure Stocks Powering the Next Wave of AI,"These five stocks each play a distinct role in powering the next wave of Artificial Intelligence, from pure-play AI cloud providers to mega-cap compounders.","AI cloud infrastructure visualization above data center servers, showing connected networks powering advanced computing systems.
<ul><li>These five stocks, NBIS, DOCN, GOOGL, CRWV, and ALAB, each pl",True,https://www.marketbeat.com/originals/5-cloud-and-ai-infrastructure-stocks-powering-the-next-wave-of-ai/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,0.25,positive,278.0400085449219,288.0799865722656,277.0899963378906,287.5599975585937,43875400,0.0514076693184415,281.45,298.34483555385043,298.9284947713216,242.3510882059733,0.0198964285640322
629,GOOGL,2026-03-31T17:07:00Z,2026-03-31,TheStreet,Thomas Richmond,Wall Street resets Amazon stock price targets on AWS AI trends,"Amazon stock is down about 11% year-to-date, but Wall Street is starting to lean more bullish again. The shift comes as AWS growth reaccelerates, driven by...","Amazon stock is down about 11% year-to-date, but Wall Street is starting to lean more bullish again.
The shift comes as AWS growth reaccelerates, driven by strong demand for AI workloads.
At the sa",True,https://www.thestreet.com/investing/stocks/wall-street-resets-amazon-stock-price-targets-on-aws-ai-trends,0.8151,positive,278.0400085449219,288.0799865722656,277.0899963378906,287.5599975585937,43875400,0.0514076693184415,281.45,298.34483555385043,298.9284947713216,242.3510882059733,0.0198964285640322
630,GOOGL,2026-03-31T17:39:33Z,2026-03-31,Yahoo Entertainment,Fatima Gulzar,Is Alphabet Inc. (GOOGL) one of the Best Goldman Sachs AI Stocks: Top 12 Stocks to Buy?,"Alphabet Inc. (NASDAQ:GOOGL) is one of the Goldman Sachs AI Stocks: Top 12 Stocks to Buy. On March 18, 2026, The New York Times reported that Alphabet Inc. (...","Alphabet Inc. (NASDAQ:GOOGL) is one of the
Goldman Sachs AI Stocks: Top 12 Stocks to Buy. On March 18, 2026, The New York Times reported that Alphabet Inc. (NASDAQ:GOOGL)s Google had strengthened it",True,https://finance.yahoo.com/markets/stocks/articles/alphabet-inc-googl-one-best-173933801.html,0.5574,positive,278.0400085449219,288.0799865722656,277.0899963378906,287.5599975585937,43875400,0.0514076693184415,281.45,298.34483555385043,298.9284947713216,242.3510882059733,0.0198964285640322
631,GOOGL,2026-03-31T19:23:28Z,2026-03-31,Kotaku,Lewis Parker,Is The RAM AI-pocalypse Finally Over? Probably Not,"RAM manufacturers' stock prices are falling across the board this week, but it's too early to break out the celebratory post-AI-bubble-popping champagne","Its been a big week for AI haters. OpenAIs video platform Sora shut down on March 24 (following a report that it was allegedly losing $1 million every day), some DDR5 RAM prices are currently down (a",True,https://kotaku.com/ram-ai-stock-prices-bubble-openai-nvidia-chatgpt-2000683539,-0.7003,negative,278.0400085449219,288.0799865722656,277.0899963378906,287.5599975585937,43875400,0.0514076693184415,281.45,298.34483555385043,298.9284947713216,242.3510882059733,0.0198964285640322
632,GOOGL,2026-03-31T21:02:07Z,2026-03-31,Openai.com,Unknown,OpenAI raises $122B to accelerate the next phase of AI,"OpenAI raises $122 billion in new funding to expand frontier AI globally, invest in next-generation compute, and meet growing demand for ChatGPT, Codex, and enterprise AI.","Today, we closed our latest funding round with $122 billion in committed capital at a post money valuation of $852 billion.
OpenAI is becoming the core infrastructure for AI, making it possible for",True,https://openai.com/index/accelerating-the-next-phase-ai/,0.2732,positive,278.0400085449219,288.0799865722656,277.0899963378906,287.5599975585937,43875400,0.0514076693184415,281.45,298.34483555385043,298.9284947713216,242.3510882059733,0.0198964285640322
633,GOOGL,2026-03-31T21:44:18Z,2026-03-31,Japan Today,Unknown,"Meta, Snapchat, TikTok and YouTube aren't fully complying with child account ban, Australia says","Australia’s online safety watchdog said Tuesday it was considering court against Facebook, Instagram, Snapchat, TikTok and YouTube alleging they are not doing enough to keep Australian children younger than 16 off their platforms. Experts say the Australian c…","Australias online safety watchdog said Tuesday it was considering court against Facebook, Instagram, Snapchat, TikTok and YouTube alleging they are not doing enough to keep Australian children younge",True,https://japantoday.com/category/tech/meta-snapchat-tiktok-and-youtube-aren%27t-fully-complying-with-child-account-ban-australia-says,0.4215,positive,278.0400085449219,288.0799865722656,277.0899963378906,287.5599975585937,43875400,0.0514076693184415,281.45,298.34483555385043,298.9284947713216,242.3510882059733,0.0198964285640322
634,GOOGL,2026-03-31T22:01:48Z,2026-03-31,The Next Web,Allison Steffens Herrera,Iran’s Revolutionary Guards just named 18 US tech firms as military targets. The age of the civilian data centre is over.,"At 8pm Tehran time on Tuesday, a new kind of front line was drawn, not through desert terrain or along a disputed border, but through the server farms, cloud regions, and corporate campuses of America’s largest technology companies. The Islamic Revolutionary …","At 8pm Tehran time on Tuesday, a new kind of front line was drawn, not through desert terrain or along a disputed border, but through the server farms, cloud regions, and corporate campuses of Americ",True,https://thenextweb.com/news/iran-irgc-18-us-tech-companies-military-targets/,-0.1779,negative,278.0400085449219,288.0799865722656,277.0899963378906,287.5599975585937,43875400,0.0514076693184415,281.45,298.34483555385043,298.9284947713216,242.3510882059733,0.0198964285640322
635,GOOGL,2026-03-31T22:34:48Z,2026-03-31,Yahoo Entertainment,Ashar Jawad,Needham Reiterates Buy on Alphabet Inc. (GOOGL) With $400 Price Target,"Alphabet Inc. (NASDAQ:GOOGL) is among the 8 Stocks Owned by President Donald Trump in his Stock Portfolio. As of the close of business on March 30, the stock...","Alphabet Inc. (NASDAQ:GOOGL) is among the 8 Stocks Owned by President Donald Trump in his Stock Portfolio. As of the close of business on March 30, the stock is a Strong Buy with an average share pri",True,https://finance.yahoo.com/markets/stocks/articles/needham-reiterates-buy-alphabet-inc-223448220.html,0.6705,positive,278.0400085449219,288.0799865722656,277.0899963378906,287.5599975585937,43875400,0.0514076693184415,281.45,298.34483555385043,298.9284947713216,242.3510882059733,0.0198964285640322
636,GOOGL,2026-03-31T23:52:33Z,2026-03-31,SiliconANGLE News,Mike Wheatley,OpenAI just closed on a record-breaking $122B funding round that brings its value to $852B,"OpenAI Group PBC showed that it’s still the darling of artificial intelligence investors today, announcing it has raised $122 billion at an $852 billion valuation, the largest funding round in Silicon Valley’s history. The round, which comes at a time when th…","OpenAI Group PBC showed that its still the darling of artificial intelligence investors today, announcing it has raised $122 billion at an $852 billion valuation, the largest funding round in Silicon",True,https://siliconangle.com/2026/03/31/openai-just-closed-record-breaking-122b-funding-round-brings-value-852b/,0.7845,positive,278.0400085449219,288.0799865722656,277.0899963378906,287.5599975585937,43875400,0.0514076693184415,281.45,298.34483555385043,298.9284947713216,242.3510882059733,0.0198964285640322
637,GOOGL,2026-04-07T10:30:53Z,2026-04-07,Gothamist,Jessica Gould,Council bill seeks to curb social media time to an hour for NYC kids,"Three teenagers look at their iPhone screens.
 

Councilmember Althea Stevens said she is motivated by the growing concern about the mental health effects of social media on kids. [ more › ]","A City Council member is proposing legislation that would force social media giants to implement a one-hour time limit on kids access to their accounts, unless they are explicitly allowed by a parent",True,https://gothamist.com/news/council-bill-seeks-to-curb-social-media-time-to-an-hour-for-nyc-kids,0.0,neutral,302.7300109863281,305.6300048828125,297.7200012207031,305.4599914550781,23205400,0.0182339457940898,297.23399658203124,298.0280950637091,300.68165515718005,244.65775716872443,0.0218731096087804
638,GOOGL,2026-04-07T11:37:00Z,2026-04-07,GlobeNewswire,Mordor Intelligence Private Limited,"Cash Management System Market to Surpass $30 Bn by 2031 with Cloud Deployments Accounting for Over 64% Share, Reports Mordor Intelligence","Cash Management System Market to Grow at 7.01% CAGR Through 2031, Driven by Cloud Adoption...","Hyderabad, April 07, 2026 (GLOBE NEWSWIRE) -- According to a new report by Mordor Intelligence, the cash management system market is experiencing steady expansion, driven by the rapid digital transfo",True,https://www.globenewswire.com/news-release/2026/04/07/3269013/0/en/Cash-Management-System-Market-to-Surpass-30-Bn-by-2031-with-Cloud-Deployments-Accounting-for-Over-64-Share-Reports-Mordor-Intelligence.html,0.4767,positive,302.7300109863281,305.6300048828125,297.7200012207031,305.4599914550781,23205400,0.0182339457940898,297.23399658203124,298.0280950637091,300.68165515718005,244.65775716872443,0.0218731096087804
639,GOOGL,2026-04-07T14:17:45Z,2026-04-07,Ibtimes.com.au,Daniel Lee,Alphabet Shares Dip 0.47% as Investors Weigh AI Spending vs. Antitrust Risks Ahead of Q1 Earnings,"Alphabet Inc. Class C shares (NASDAQ: GOOG) slipped 1.40 points, or 0.47%, to $296.26 in morning trading Tuesday, April 7, 2026, as investors continued to balance the company's aggressive artificial intelligence investments against ongoing antitrust pressures…","Alphabet Inc. Class C shares (NASDAQ: GOOG) slipped 1.40 points, or 0.47%, to $296.26 in morning trading Tuesday, April 7, 2026, as investors continued to balance the company's aggressive artificial",True,https://www.ibtimes.com.au/alphabet-shares-dip-047-investors-weigh-ai-spending-vs-antitrust-risks-ahead-q1-earnings-1865691,0.1531,positive,302.7300109863281,305.6300048828125,297.7200012207031,305.4599914550781,23205400,0.0182339457940898,297.23399658203124,298.0280950637091,300.68165515718005,244.65775716872443,0.0218731096087804
640,GOOGL,2026-04-07T14:38:29Z,2026-04-07,Yahoo Entertainment,Soumya Eswaran,TCW Relative Value Large Cap Fund Sold Alphabet Inc (GOOG) After Meeting Valuation Characteristics,"TCW funds, an investment management company, released its “TCW Relative Value Large Cap Fund” fourth-quarter 2025 investor letter. A copy of the letter can...","TCW funds, an investment management company, released its TCW Relative Value Large Cap Fund fourth-quarter 2025 investor letter. A copy of the letter can be downloaded here. Equities ended the year o",True,https://finance.yahoo.com/markets/stocks/articles/tcw-relative-value-large-cap-143829077.html,0.34,positive,302.7300109863281,305.6300048828125,297.7200012207031,305.4599914550781,23205400,0.0182339457940898,297.23399658203124,298.0280950637091,300.68165515718005,244.65775716872443,0.0218731096087804
641,GOOGL,2026-04-07T14:48:14Z,2026-04-07,Yahoo Entertainment,Soumya Eswaran,Here’s How Alphabet (GOOG) is Protecting Its Competitive Edge,"Harding Loevner, an asset management company, released its “Global Equity Strategy” fourth-quarter 2025 investor letter. A copy of the letter can be...","Harding Loevner, an asset management company, released its Global Equity Strategy fourth-quarter 2025 investor letter. A copy of the letter can be downloaded here. For most of the past 15 years, US e",True,https://finance.yahoo.com/markets/stocks/articles/alphabet-goog-protecting-competitive-edge-144814532.html,0.3612,positive,302.7300109863281,305.6300048828125,297.7200012207031,305.4599914550781,23205400,0.0182339457940898,297.23399658203124,298.0280950637091,300.68165515718005,244.65775716872443,0.0218731096087804
642,GOOGL,2026-04-07T15:56:34Z,2026-04-07,24/7 Wall St.,Joel South,Broadcom’s Long-Term Google TPU Deal Is Bigger Than It Looks for AI Infrastructure,Broadcom (NASDAQ:AVGO) rose 3.65% in a.m. trading on Tuesday after announcing a long-term agreement with Alphabet (NASDAQ:GOOGL) to design and supply custom ...,Broadcom (NASDAQ:AVGO) rose 3.65% in a.m. trading on Tuesday after announcing a long-term agreement with Alphabet(NASDAQ:GOOGL) to design and supply custom Tensor Processing Units (TPUs) and networki,True,https://247wallst.com/investing/2026/04/07/broadcoms-long-term-google-tpu-deal-is-bigger-than-it-looks-for-ai-infrastructure/,0.4939,positive,302.7300109863281,305.6300048828125,297.7200012207031,305.4599914550781,23205400,0.0182339457940898,297.23399658203124,298.0280950637091,300.68165515718005,244.65775716872443,0.0218731096087804
